User ID,Post ID,Plastic Type,Item Location,Quantity,Starting Price,Industry,User Interaction Type
U107,P338,SPI 3,Malambe,33,439,Other,bid
U125,P338,SPI 3,Malambe,33,439,Other,bid
U170,P338,SPI 3,Malambe,33,439,Other,view
U171,P338,SPI 3,Malambe,33,439,Other,bid
U187,P338,SPI 3,Malambe,33,439,Other,bid
U195,P338,SPI 3,Malambe,33,439,Other,bid
U14,P161,SPI 1,Moratuwa,134,244,Construction,bid
U23,P161,SPI 1,Moratuwa,134,244,Construction,view
U37,P161,SPI 1,Moratuwa,134,244,Construction,bid
U66,P161,SPI 1,Moratuwa,134,244,Construction,bid
U100,P161,SPI 1,Moratuwa,134,244,Construction,bid
U117,P161,SPI 1,Moratuwa,134,244,Construction,view
U125,P161,SPI 1,Moratuwa,134,244,Construction,bid
U131,P161,SPI 1,Moratuwa,134,244,Construction,view
U197,P161,SPI 1,Moratuwa,134,244,Construction,view
U14,P416,SPI 1,Malambe,32,192,Construction,bid
U31,P416,SPI 1,Malambe,32,192,Construction,view
U80,P416,SPI 1,Malambe,32,192,Construction,view
U105,P416,SPI 1,Malambe,32,192,Construction,bid
U116,P416,SPI 1,Malambe,32,192,Construction,view
U155,P416,SPI 1,Malambe,32,192,Construction,view
U194,P416,SPI 1,Malambe,32,192,Construction,bid
U14,P591,SPI 1,Moratuwa,49,735,Recycling,bid
U59,P591,SPI 1,Moratuwa,49,735,Recycling,bid
U72,P591,SPI 1,Moratuwa,49,735,Recycling,view
U80,P591,SPI 1,Moratuwa,49,735,Recycling,view
U104,P591,SPI 1,Moratuwa,49,735,Recycling,view
U112,P591,SPI 1,Moratuwa,49,735,Recycling,view
U123,P591,SPI 1,Moratuwa,49,735,Recycling,view
U137,P591,SPI 1,Moratuwa,49,735,Recycling,bid
U160,P591,SPI 1,Moratuwa,49,735,Recycling,view
U184,P591,SPI 1,Moratuwa,49,735,Recycling,bid
U14,P274,SPI 4,Matara,23,693,Other,view
U66,P274,SPI 4,Matara,23,693,Other,view
U78,P274,SPI 4,Matara,23,693,Other,view
U79,P274,SPI 4,Matara,23,693,Other,view
U90,P274,SPI 4,Matara,23,693,Other,bid
U103,P274,SPI 4,Matara,23,693,Other,view
U124,P274,SPI 4,Matara,23,693,Other,view
U148,P274,SPI 4,Matara,23,693,Other,bid
U192,P274,SPI 4,Matara,23,693,Other,view
U14,P179,SPI 3,Veyangoda,13,235,Construction,bid
U22,P179,SPI 3,Veyangoda,13,235,Construction,bid
U43,P179,SPI 3,Veyangoda,13,235,Construction,bid
U61,P179,SPI 3,Veyangoda,13,235,Construction,view
U111,P179,SPI 3,Veyangoda,13,235,Construction,view
U142,P179,SPI 3,Veyangoda,13,235,Construction,view
U161,P179,SPI 3,Veyangoda,13,235,Construction,bid
U177,P179,SPI 3,Veyangoda,13,235,Construction,view
U14,P308,SPI 5,Batticaloa,11,522,Construction,view
U67,P308,SPI 5,Batticaloa,11,522,Construction,bid
U96,P308,SPI 5,Batticaloa,11,522,Construction,view
U172,P308,SPI 5,Batticaloa,11,522,Construction,bid
U197,P308,SPI 5,Batticaloa,11,522,Construction,bid
U14,P323,SPI 3,Trincomalee,51,425,Other,view
U16,P323,SPI 3,Trincomalee,51,425,Other,bid
U20,P323,SPI 3,Trincomalee,51,425,Other,bid
U41,P323,SPI 3,Trincomalee,51,425,Other,view
U52,P323,SPI 3,Trincomalee,51,425,Other,view
U117,P323,SPI 3,Trincomalee,51,425,Other,bid
U141,P323,SPI 3,Trincomalee,51,425,Other,bid
U155,P323,SPI 3,Trincomalee,51,425,Other,view
U169,P323,SPI 3,Trincomalee,51,425,Other,view
U172,P323,SPI 3,Trincomalee,51,425,Other,bid
U173,P323,SPI 3,Trincomalee,51,425,Other,bid
U187,P323,SPI 3,Trincomalee,51,425,Other,bid
U192,P323,SPI 3,Trincomalee,51,425,Other,view
U195,P323,SPI 3,Trincomalee,51,425,Other,bid
U14,P530,SPI 4,Veyangoda,19,950,Recycling,view
U30,P530,SPI 4,Veyangoda,19,950,Recycling,view
U55,P530,SPI 4,Veyangoda,19,950,Recycling,view
U98,P530,SPI 4,Veyangoda,19,950,Recycling,bid
U100,P530,SPI 4,Veyangoda,19,950,Recycling,view
U101,P530,SPI 4,Veyangoda,19,950,Recycling,bid
U117,P530,SPI 4,Veyangoda,19,950,Recycling,bid
U165,P530,SPI 4,Veyangoda,19,950,Recycling,view
U183,P530,SPI 4,Veyangoda,19,950,Recycling,view
U185,P530,SPI 4,Veyangoda,19,950,Recycling,bid
U14,P356,SPI 1,Malambe,29,764,Construction,bid
U21,P356,SPI 1,Malambe,29,764,Construction,view
U80,P356,SPI 1,Malambe,29,764,Construction,bid
U91,P356,SPI 1,Malambe,29,764,Construction,view
U109,P356,SPI 1,Malambe,29,764,Construction,view
U134,P356,SPI 1,Malambe,29,764,Construction,view
U139,P356,SPI 1,Malambe,29,764,Construction,view
U182,P356,SPI 1,Malambe,29,764,Construction,view
U196,P356,SPI 1,Malambe,29,764,Construction,view
U200,P356,SPI 1,Malambe,29,764,Construction,bid
U14,P471,SPI 6,Ragama,91,153,Recycling,bid
U24,P471,SPI 6,Ragama,91,153,Recycling,view
U38,P471,SPI 6,Ragama,91,153,Recycling,view
U53,P471,SPI 6,Ragama,91,153,Recycling,bid
U71,P471,SPI 6,Ragama,91,153,Recycling,view
U72,P471,SPI 6,Ragama,91,153,Recycling,view
U94,P471,SPI 6,Ragama,91,153,Recycling,bid
U106,P471,SPI 6,Ragama,91,153,Recycling,view
U115,P471,SPI 6,Ragama,91,153,Recycling,bid
U147,P471,SPI 6,Ragama,91,153,Recycling,bid
U157,P471,SPI 6,Ragama,91,153,Recycling,view
U158,P471,SPI 6,Ragama,91,153,Recycling,bid
U163,P471,SPI 6,Ragama,91,153,Recycling,bid
U14,P403,SPI 3,Jaffna,180,864,Recycling,view
U18,P403,SPI 3,Jaffna,180,864,Recycling,bid
U32,P403,SPI 3,Jaffna,180,864,Recycling,view
U81,P403,SPI 3,Jaffna,180,864,Recycling,bid
U83,P403,SPI 3,Jaffna,180,864,Recycling,view
U141,P403,SPI 3,Jaffna,180,864,Recycling,view
U151,P403,SPI 3,Jaffna,180,864,Recycling,view
U166,P403,SPI 3,Jaffna,180,864,Recycling,view
U14,P414,SPI 5,Jaffna,185,322,Construction,view
U34,P414,SPI 5,Jaffna,185,322,Construction,bid
U54,P414,SPI 5,Jaffna,185,322,Construction,view
U79,P414,SPI 5,Jaffna,185,322,Construction,view
U85,P414,SPI 5,Jaffna,185,322,Construction,bid
U105,P414,SPI 5,Jaffna,185,322,Construction,view
U112,P414,SPI 5,Jaffna,185,322,Construction,view
U142,P414,SPI 5,Jaffna,185,322,Construction,bid
U14,P108,SPI 6,Malambe,131,799,Other,bid
U27,P108,SPI 6,Malambe,131,799,Other,view
U68,P108,SPI 6,Malambe,131,799,Other,bid
U104,P108,SPI 6,Malambe,131,799,Other,bid
U112,P108,SPI 6,Malambe,131,799,Other,bid
U128,P108,SPI 6,Malambe,131,799,Other,view
U153,P108,SPI 6,Malambe,131,799,Other,view
U167,P108,SPI 6,Malambe,131,799,Other,view
U170,P108,SPI 6,Malambe,131,799,Other,bid
U194,P108,SPI 6,Malambe,131,799,Other,bid
U14,P425,SPI 6,Ratnapura,92,503,Construction,bid
U15,P425,SPI 6,Ratnapura,92,503,Construction,view
U52,P425,SPI 6,Ratnapura,92,503,Construction,bid
U55,P425,SPI 6,Ratnapura,92,503,Construction,bid
U65,P425,SPI 6,Ratnapura,92,503,Construction,view
U143,P425,SPI 6,Ratnapura,92,503,Construction,view
U15,P399,SPI 5,Anuradhapura,147,646,Construction,view
U53,P399,SPI 5,Anuradhapura,147,646,Construction,view
U76,P399,SPI 5,Anuradhapura,147,646,Construction,bid
U149,P399,SPI 5,Anuradhapura,147,646,Construction,view
U159,P399,SPI 5,Anuradhapura,147,646,Construction,bid
U183,P399,SPI 5,Anuradhapura,147,646,Construction,bid
U200,P399,SPI 5,Anuradhapura,147,646,Construction,view
U15,P355,SPI 5,Matara,25,585,Construction,bid
U20,P355,SPI 5,Matara,25,585,Construction,view
U31,P355,SPI 5,Matara,25,585,Construction,view
U39,P355,SPI 5,Matara,25,585,Construction,bid
U78,P355,SPI 5,Matara,25,585,Construction,bid
U82,P355,SPI 5,Matara,25,585,Construction,view
U88,P355,SPI 5,Matara,25,585,Construction,bid
U111,P355,SPI 5,Matara,25,585,Construction,view
U125,P355,SPI 5,Matara,25,585,Construction,view
U159,P355,SPI 5,Matara,25,585,Construction,view
U162,P355,SPI 5,Matara,25,585,Construction,view
U171,P355,SPI 5,Matara,25,585,Construction,view
U190,P355,SPI 5,Matara,25,585,Construction,view
U15,P582,SPI 1,Veyangoda,20,869,Construction,view
U23,P582,SPI 1,Veyangoda,20,869,Construction,bid
U25,P582,SPI 1,Veyangoda,20,869,Construction,bid
U15,P197,SPI 3,Jaffna,130,573,Recycling,view
U41,P197,SPI 3,Jaffna,130,573,Recycling,bid
U53,P197,SPI 3,Jaffna,130,573,Recycling,bid
U140,P197,SPI 3,Jaffna,130,573,Recycling,bid
U192,P197,SPI 3,Jaffna,130,573,Recycling,view
U195,P197,SPI 3,Jaffna,130,573,Recycling,view
U15,P563,SPI 2,Galle,82,873,Construction,view
U87,P563,SPI 2,Galle,82,873,Construction,bid
U120,P563,SPI 2,Galle,82,873,Construction,bid
U148,P563,SPI 2,Galle,82,873,Construction,view
U181,P563,SPI 2,Galle,82,873,Construction,bid
U15,P516,SPI 5,Anuradhapura,148,170,Manufacturing,bid
U50,P516,SPI 5,Anuradhapura,148,170,Manufacturing,bid
U57,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U73,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U108,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U113,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U141,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U142,P516,SPI 5,Anuradhapura,148,170,Manufacturing,bid
U168,P516,SPI 5,Anuradhapura,148,170,Manufacturing,view
U171,P516,SPI 5,Anuradhapura,148,170,Manufacturing,bid
U193,P516,SPI 5,Anuradhapura,148,170,Manufacturing,bid
U15,P219,SPI 4,Gampaha,89,789,Construction,bid
U16,P219,SPI 4,Gampaha,89,789,Construction,view
U45,P219,SPI 4,Gampaha,89,789,Construction,view
U63,P219,SPI 4,Gampaha,89,789,Construction,view
U97,P219,SPI 4,Gampaha,89,789,Construction,bid
U112,P219,SPI 4,Gampaha,89,789,Construction,bid
U126,P219,SPI 4,Gampaha,89,789,Construction,view
U157,P219,SPI 4,Gampaha,89,789,Construction,view
U162,P219,SPI 4,Gampaha,89,789,Construction,view
U179,P219,SPI 4,Gampaha,89,789,Construction,view
U191,P219,SPI 4,Gampaha,89,789,Construction,view
U197,P219,SPI 4,Gampaha,89,789,Construction,bid
U15,P88,SPI 6,Malambe,138,853,Construction,bid
U32,P88,SPI 6,Malambe,138,853,Construction,view
U42,P88,SPI 6,Malambe,138,853,Construction,bid
U127,P88,SPI 6,Malambe,138,853,Construction,view
U154,P88,SPI 6,Malambe,138,853,Construction,bid
U157,P88,SPI 6,Malambe,138,853,Construction,view
U162,P88,SPI 6,Malambe,138,853,Construction,view
U172,P88,SPI 6,Malambe,138,853,Construction,bid
U175,P88,SPI 6,Malambe,138,853,Construction,bid
U16,P13,SPI 2,Jaffna,23,136,Recycling,bid
U58,P13,SPI 2,Jaffna,23,136,Recycling,view
U81,P13,SPI 2,Jaffna,23,136,Recycling,view
U131,P13,SPI 2,Jaffna,23,136,Recycling,bid
U137,P13,SPI 2,Jaffna,23,136,Recycling,view
U143,P13,SPI 2,Jaffna,23,136,Recycling,view
U169,P13,SPI 2,Jaffna,23,136,Recycling,bid
U178,P13,SPI 2,Jaffna,23,136,Recycling,bid
U16,P255,SPI 2,Malambe,60,864,Other,view
U147,P255,SPI 2,Malambe,60,864,Other,bid
U165,P255,SPI 2,Malambe,60,864,Other,view
U180,P255,SPI 2,Malambe,60,864,Other,bid
U185,P255,SPI 2,Malambe,60,864,Other,bid
U197,P255,SPI 2,Malambe,60,864,Other,bid
U16,P45,SPI 5,Colombo,12,328,Other,view
U40,P45,SPI 5,Colombo,12,328,Other,view
U86,P45,SPI 5,Colombo,12,328,Other,view
U138,P45,SPI 5,Colombo,12,328,Other,view
U16,P333,SPI 5,Matara,99,609,Recycling,bid
U95,P333,SPI 5,Matara,99,609,Recycling,bid
U111,P333,SPI 5,Matara,99,609,Recycling,view
U121,P333,SPI 5,Matara,99,609,Recycling,view
U140,P333,SPI 5,Matara,99,609,Recycling,view
U145,P333,SPI 5,Matara,99,609,Recycling,view
U151,P333,SPI 5,Matara,99,609,Recycling,view
U183,P333,SPI 5,Matara,99,609,Recycling,bid
U16,P397,SPI 3,Udugampola,187,388,Construction,bid
U23,P397,SPI 3,Udugampola,187,388,Construction,bid
U73,P397,SPI 3,Udugampola,187,388,Construction,view
U104,P397,SPI 3,Udugampola,187,388,Construction,bid
U136,P397,SPI 3,Udugampola,187,388,Construction,bid
U139,P397,SPI 3,Udugampola,187,388,Construction,view
U148,P397,SPI 3,Udugampola,187,388,Construction,view
U155,P397,SPI 3,Udugampola,187,388,Construction,view
U170,P397,SPI 3,Udugampola,187,388,Construction,bid
U16,P32,SPI 2,Kandy,20,652,Other,view
U49,P32,SPI 2,Kandy,20,652,Other,bid
U86,P32,SPI 2,Kandy,20,652,Other,view
U101,P32,SPI 2,Kandy,20,652,Other,bid
U138,P32,SPI 2,Kandy,20,652,Other,view
U170,P32,SPI 2,Kandy,20,652,Other,view
U172,P32,SPI 2,Kandy,20,652,Other,view
U188,P32,SPI 2,Kandy,20,652,Other,view
U192,P32,SPI 2,Kandy,20,652,Other,bid
U16,P351,SPI 2,Gampaha,67,638,Recycling,bid
U39,P351,SPI 2,Gampaha,67,638,Recycling,bid
U59,P351,SPI 2,Gampaha,67,638,Recycling,view
U60,P351,SPI 2,Gampaha,67,638,Recycling,view
U146,P351,SPI 2,Gampaha,67,638,Recycling,view
U187,P351,SPI 2,Gampaha,67,638,Recycling,bid
U190,P351,SPI 2,Gampaha,67,638,Recycling,view
U16,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U22,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U38,P469,SPI 4,Anuradhapura,10,982,Recycling,bid
U49,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U65,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U96,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U118,P469,SPI 4,Anuradhapura,10,982,Recycling,bid
U144,P469,SPI 4,Anuradhapura,10,982,Recycling,bid
U157,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U161,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U191,P469,SPI 4,Anuradhapura,10,982,Recycling,bid
U195,P469,SPI 4,Anuradhapura,10,982,Recycling,view
U16,P121,SPI 3,Batticaloa,107,198,Other,bid
U34,P121,SPI 3,Batticaloa,107,198,Other,view
U38,P121,SPI 3,Batticaloa,107,198,Other,view
U51,P121,SPI 3,Batticaloa,107,198,Other,view
U53,P121,SPI 3,Batticaloa,107,198,Other,view
U57,P121,SPI 3,Batticaloa,107,198,Other,view
U63,P121,SPI 3,Batticaloa,107,198,Other,bid
U71,P121,SPI 3,Batticaloa,107,198,Other,view
U90,P121,SPI 3,Batticaloa,107,198,Other,bid
U91,P121,SPI 3,Batticaloa,107,198,Other,bid
U96,P121,SPI 3,Batticaloa,107,198,Other,view
U104,P121,SPI 3,Batticaloa,107,198,Other,bid
U131,P121,SPI 3,Batticaloa,107,198,Other,bid
U176,P121,SPI 3,Batticaloa,107,198,Other,view
U186,P121,SPI 3,Batticaloa,107,198,Other,view
U189,P121,SPI 3,Batticaloa,107,198,Other,bid
U16,P550,SPI 5,Galle,196,220,Other,view
U21,P550,SPI 5,Galle,196,220,Other,view
U98,P550,SPI 5,Galle,196,220,Other,view
U99,P550,SPI 5,Galle,196,220,Other,bid
U129,P550,SPI 5,Galle,196,220,Other,bid
U130,P550,SPI 5,Galle,196,220,Other,view
U135,P550,SPI 5,Galle,196,220,Other,view
U177,P550,SPI 5,Galle,196,220,Other,bid
U183,P550,SPI 5,Galle,196,220,Other,bid
U16,P248,SPI 5,Jaffna,171,348,Construction,view
U67,P248,SPI 5,Jaffna,171,348,Construction,bid
U89,P248,SPI 5,Jaffna,171,348,Construction,bid
U111,P248,SPI 5,Jaffna,171,348,Construction,bid
U124,P248,SPI 5,Jaffna,171,348,Construction,view
U126,P248,SPI 5,Jaffna,171,348,Construction,bid
U186,P248,SPI 5,Jaffna,171,348,Construction,bid
U16,P264,SPI 4,Trincomalee,185,650,Other,bid
U35,P264,SPI 4,Trincomalee,185,650,Other,view
U68,P264,SPI 4,Trincomalee,185,650,Other,view
U85,P264,SPI 4,Trincomalee,185,650,Other,view
U99,P264,SPI 4,Trincomalee,185,650,Other,view
U119,P264,SPI 4,Trincomalee,185,650,Other,bid
U134,P264,SPI 4,Trincomalee,185,650,Other,view
U151,P264,SPI 4,Trincomalee,185,650,Other,bid
U181,P264,SPI 4,Trincomalee,185,650,Other,view
U17,P515,SPI 6,Jaffna,194,533,Other,bid
U20,P515,SPI 6,Jaffna,194,533,Other,bid
U65,P515,SPI 6,Jaffna,194,533,Other,bid
U70,P515,SPI 6,Jaffna,194,533,Other,bid
U130,P515,SPI 6,Jaffna,194,533,Other,view
U150,P515,SPI 6,Jaffna,194,533,Other,view
U155,P515,SPI 6,Jaffna,194,533,Other,view
U178,P515,SPI 6,Jaffna,194,533,Other,view
U188,P515,SPI 6,Jaffna,194,533,Other,view
U17,P234,SPI 5,Trincomalee,98,274,Recycling,view
U36,P234,SPI 5,Trincomalee,98,274,Recycling,bid
U47,P234,SPI 5,Trincomalee,98,274,Recycling,view
U49,P234,SPI 5,Trincomalee,98,274,Recycling,bid
U74,P234,SPI 5,Trincomalee,98,274,Recycling,view
U99,P234,SPI 5,Trincomalee,98,274,Recycling,view
U121,P234,SPI 5,Trincomalee,98,274,Recycling,view
U132,P234,SPI 5,Trincomalee,98,274,Recycling,view
U136,P234,SPI 5,Trincomalee,98,274,Recycling,view
U168,P234,SPI 5,Trincomalee,98,274,Recycling,view
U195,P234,SPI 5,Trincomalee,98,274,Recycling,bid
U17,P55,SPI 6,Moratuwa,116,812,Other,view
U91,P55,SPI 6,Moratuwa,116,812,Other,view
U137,P55,SPI 6,Moratuwa,116,812,Other,view
U17,P342,SPI 1,Ragama,50,223,Recycling,bid
U59,P342,SPI 1,Ragama,50,223,Recycling,view
U82,P342,SPI 1,Ragama,50,223,Recycling,bid
U105,P342,SPI 1,Ragama,50,223,Recycling,view
U137,P342,SPI 1,Ragama,50,223,Recycling,view
U162,P342,SPI 1,Ragama,50,223,Recycling,view
U195,P342,SPI 1,Ragama,50,223,Recycling,view
U197,P342,SPI 1,Ragama,50,223,Recycling,view
U17,P598,SPI 5,Jaffna,159,445,Recycling,view
U34,P598,SPI 5,Jaffna,159,445,Recycling,view
U113,P598,SPI 5,Jaffna,159,445,Recycling,bid
U126,P598,SPI 5,Jaffna,159,445,Recycling,bid
U150,P598,SPI 5,Jaffna,159,445,Recycling,view
U163,P598,SPI 5,Jaffna,159,445,Recycling,bid
U165,P598,SPI 5,Jaffna,159,445,Recycling,view
U174,P598,SPI 5,Jaffna,159,445,Recycling,bid
U181,P598,SPI 5,Jaffna,159,445,Recycling,bid
U194,P598,SPI 5,Jaffna,159,445,Recycling,bid
U195,P598,SPI 5,Jaffna,159,445,Recycling,bid
U17,P318,SPI 1,Jaffna,176,211,Construction,view
U24,P318,SPI 1,Jaffna,176,211,Construction,view
U37,P318,SPI 1,Jaffna,176,211,Construction,view
U39,P318,SPI 1,Jaffna,176,211,Construction,bid
U42,P318,SPI 1,Jaffna,176,211,Construction,bid
U54,P318,SPI 1,Jaffna,176,211,Construction,bid
U56,P318,SPI 1,Jaffna,176,211,Construction,view
U90,P318,SPI 1,Jaffna,176,211,Construction,bid
U123,P318,SPI 1,Jaffna,176,211,Construction,view
U124,P318,SPI 1,Jaffna,176,211,Construction,bid
U136,P318,SPI 1,Jaffna,176,211,Construction,view
U162,P318,SPI 1,Jaffna,176,211,Construction,bid
U187,P318,SPI 1,Jaffna,176,211,Construction,view
U191,P318,SPI 1,Jaffna,176,211,Construction,bid
U17,P475,SPI 3,Ragama,182,218,Construction,bid
U25,P475,SPI 3,Ragama,182,218,Construction,bid
U26,P475,SPI 3,Ragama,182,218,Construction,bid
U46,P475,SPI 3,Ragama,182,218,Construction,bid
U78,P475,SPI 3,Ragama,182,218,Construction,bid
U88,P475,SPI 3,Ragama,182,218,Construction,view
U129,P475,SPI 3,Ragama,182,218,Construction,view
U151,P475,SPI 3,Ragama,182,218,Construction,view
U178,P475,SPI 3,Ragama,182,218,Construction,bid
U197,P475,SPI 3,Ragama,182,218,Construction,view
U17,P461,SPI 4,Trincomalee,197,615,Manufacturing,view
U22,P461,SPI 4,Trincomalee,197,615,Manufacturing,view
U35,P461,SPI 4,Trincomalee,197,615,Manufacturing,bid
U39,P461,SPI 4,Trincomalee,197,615,Manufacturing,bid
U58,P461,SPI 4,Trincomalee,197,615,Manufacturing,bid
U69,P461,SPI 4,Trincomalee,197,615,Manufacturing,view
U70,P461,SPI 4,Trincomalee,197,615,Manufacturing,bid
U107,P461,SPI 4,Trincomalee,197,615,Manufacturing,bid
U164,P461,SPI 4,Trincomalee,197,615,Manufacturing,view
U183,P461,SPI 4,Trincomalee,197,615,Manufacturing,view
U17,P22,SPI 4,Veyangoda,187,400,Other,view
U32,P22,SPI 4,Veyangoda,187,400,Other,view
U37,P22,SPI 4,Veyangoda,187,400,Other,view
U105,P22,SPI 4,Veyangoda,187,400,Other,bid
U127,P22,SPI 4,Veyangoda,187,400,Other,bid
U137,P22,SPI 4,Veyangoda,187,400,Other,view
U149,P22,SPI 4,Veyangoda,187,400,Other,bid
U17,P432,SPI 6,Batticaloa,34,603,Recycling,bid
U85,P432,SPI 6,Batticaloa,34,603,Recycling,bid
U105,P432,SPI 6,Batticaloa,34,603,Recycling,view
U107,P432,SPI 6,Batticaloa,34,603,Recycling,view
U199,P432,SPI 6,Batticaloa,34,603,Recycling,view
U18,P417,SPI 6,Ratnapura,135,756,Construction,bid
U46,P417,SPI 6,Ratnapura,135,756,Construction,view
U152,P417,SPI 6,Ratnapura,135,756,Construction,bid
U184,P417,SPI 6,Ratnapura,135,756,Construction,bid
U18,P599,SPI 2,Batticaloa,92,925,Recycling,bid
U32,P599,SPI 2,Batticaloa,92,925,Recycling,view
U35,P599,SPI 2,Batticaloa,92,925,Recycling,view
U68,P599,SPI 2,Batticaloa,92,925,Recycling,view
U74,P599,SPI 2,Batticaloa,92,925,Recycling,bid
U83,P599,SPI 2,Batticaloa,92,925,Recycling,view
U103,P599,SPI 2,Batticaloa,92,925,Recycling,view
U107,P599,SPI 2,Batticaloa,92,925,Recycling,view
U126,P599,SPI 2,Batticaloa,92,925,Recycling,view
U188,P599,SPI 2,Batticaloa,92,925,Recycling,view
U189,P599,SPI 2,Batticaloa,92,925,Recycling,view
U18,P40,SPI 3,Trincomalee,138,380,Construction,view
U108,P40,SPI 3,Trincomalee,138,380,Construction,bid
U184,P40,SPI 3,Trincomalee,138,380,Construction,view
U191,P40,SPI 3,Trincomalee,138,380,Construction,bid
U18,P315,SPI 6,Colombo,64,495,Construction,view
U57,P315,SPI 6,Colombo,64,495,Construction,bid
U73,P315,SPI 6,Colombo,64,495,Construction,bid
U180,P315,SPI 6,Colombo,64,495,Construction,view
U18,P91,SPI 6,Batticaloa,129,625,Other,view
U34,P91,SPI 6,Batticaloa,129,625,Other,bid
U54,P91,SPI 6,Batticaloa,129,625,Other,bid
U85,P91,SPI 6,Batticaloa,129,625,Other,bid
U105,P91,SPI 6,Batticaloa,129,625,Other,view
U127,P91,SPI 6,Batticaloa,129,625,Other,bid
U156,P91,SPI 6,Batticaloa,129,625,Other,bid
U18,P467,SPI 3,Batticaloa,136,930,Other,view
U33,P467,SPI 3,Batticaloa,136,930,Other,view
U79,P467,SPI 3,Batticaloa,136,930,Other,view
U109,P467,SPI 3,Batticaloa,136,930,Other,view
U112,P467,SPI 3,Batticaloa,136,930,Other,view
U127,P467,SPI 3,Batticaloa,136,930,Other,view
U151,P467,SPI 3,Batticaloa,136,930,Other,view
U18,P365,SPI 6,Gampaha,162,109,Other,bid
U56,P365,SPI 6,Gampaha,162,109,Other,bid
U59,P365,SPI 6,Gampaha,162,109,Other,bid
U75,P365,SPI 6,Gampaha,162,109,Other,bid
U189,P365,SPI 6,Gampaha,162,109,Other,bid
U195,P365,SPI 6,Gampaha,162,109,Other,bid
U18,P192,SPI 2,Moratuwa,46,730,Recycling,bid
U108,P192,SPI 2,Moratuwa,46,730,Recycling,bid
U113,P192,SPI 2,Moratuwa,46,730,Recycling,bid
U134,P192,SPI 2,Moratuwa,46,730,Recycling,view
U160,P192,SPI 2,Moratuwa,46,730,Recycling,view
U19,P410,SPI 4,Moratuwa,188,957,Other,view
U28,P410,SPI 4,Moratuwa,188,957,Other,view
U57,P410,SPI 4,Moratuwa,188,957,Other,bid
U61,P410,SPI 4,Moratuwa,188,957,Other,view
U67,P410,SPI 4,Moratuwa,188,957,Other,view
U69,P410,SPI 4,Moratuwa,188,957,Other,view
U98,P410,SPI 4,Moratuwa,188,957,Other,bid
U19,P125,SPI 5,Galle,156,370,Other,bid
U42,P125,SPI 5,Galle,156,370,Other,bid
U55,P125,SPI 5,Galle,156,370,Other,bid
U73,P125,SPI 5,Galle,156,370,Other,bid
U81,P125,SPI 5,Galle,156,370,Other,view
U186,P125,SPI 5,Galle,156,370,Other,view
U19,P183,SPI 2,Matara,141,723,Manufacturing,view
U45,P183,SPI 2,Matara,141,723,Manufacturing,bid
U64,P183,SPI 2,Matara,141,723,Manufacturing,bid
U70,P183,SPI 2,Matara,141,723,Manufacturing,view
U71,P183,SPI 2,Matara,141,723,Manufacturing,bid
U76,P183,SPI 2,Matara,141,723,Manufacturing,view
U114,P183,SPI 2,Matara,141,723,Manufacturing,view
U121,P183,SPI 2,Matara,141,723,Manufacturing,view
U122,P183,SPI 2,Matara,141,723,Manufacturing,view
U128,P183,SPI 2,Matara,141,723,Manufacturing,bid
U169,P183,SPI 2,Matara,141,723,Manufacturing,view
U174,P183,SPI 2,Matara,141,723,Manufacturing,view
U197,P183,SPI 2,Matara,141,723,Manufacturing,bid
U19,P576,SPI 3,Veyangoda,104,847,Manufacturing,bid
U25,P576,SPI 3,Veyangoda,104,847,Manufacturing,view
U30,P576,SPI 3,Veyangoda,104,847,Manufacturing,view
U92,P576,SPI 3,Veyangoda,104,847,Manufacturing,view
U116,P576,SPI 3,Veyangoda,104,847,Manufacturing,bid
U128,P576,SPI 3,Veyangoda,104,847,Manufacturing,view
U152,P576,SPI 3,Veyangoda,104,847,Manufacturing,view
U172,P576,SPI 3,Veyangoda,104,847,Manufacturing,bid
U173,P576,SPI 3,Veyangoda,104,847,Manufacturing,bid
U183,P576,SPI 3,Veyangoda,104,847,Manufacturing,bid
U19,P29,SPI 3,Ratnapura,178,305,Recycling,bid
U21,P29,SPI 3,Ratnapura,178,305,Recycling,bid
U48,P29,SPI 3,Ratnapura,178,305,Recycling,view
U60,P29,SPI 3,Ratnapura,178,305,Recycling,view
U90,P29,SPI 3,Ratnapura,178,305,Recycling,view
U103,P29,SPI 3,Ratnapura,178,305,Recycling,bid
U148,P29,SPI 3,Ratnapura,178,305,Recycling,bid
U179,P29,SPI 3,Ratnapura,178,305,Recycling,view
U19,P180,SPI 2,Gampaha,52,425,Manufacturing,view
